#13.6095	0.198371
#14.2012	0.111401
#14.9901	0.197394
#16.0750	0.140717
#16.5680	0.140717
#17.1598	0.117264
#18.2446	0.253094
19.6252	0.0928339
21.7949	0.219870
23.4714	0.125081
26.0355	0.242345
28.7968	0.0967427
31.0651	0.168078
32.6430	0.157329
33.9250	0.153420
36.8836	0.0977199
41.7160	0.218893
39.9408	0.198371
49.2110	0.0596091
45.0690	0.148534
#17.7515	0.199349
#18.7377	0.198371
#20.7101	0.150489
#22.7811	0.149511
#24.1617	0.150489
#24.8521	0.199349
#27.2189	0.199349
#27.6134	0.149511

