16.2045	0.0707865
17.2335	0.504284
17.8293	0.441457
18.4309	0.465342
20.1027	0.0436428
21.4233	0.351541
22.5123	0.187022
23.6269	0.405230
24.9087	0.133057
25.9399	0.599446
27.0515	0.772803
28.0399	0.599320
29.4227	0.342092
30.4209	0.315122
32.6061	0.0937262
35.2199	0.299884
38.1130	0.198049
40.1130	0.197930
42.6088	0.134989
48.8228	0.343922

